mmsi,speed,course,nav_status,rot,pos_accuracy,raim,heading,timestamp,timestamp_external,latitude,longitude
538006090,0.0,182.5,1,5,True,True,301,2,1739194142174,59.850532,26.042822
244850853,0.0,360.0,5,0,True,True,119,21,1720965141372,63.865082,23.023968
276002220,0.0,360.0,0,0,True,True,28,55,1736933996081,59.458533,24.717993
244201000,0.0,141.0,5,0,True,False,141,39,1739194001164,60.215917,25.186332
244093000,0.0,1.3,5,0,True,False,41,35,1693046723633,59.46155,24.7121
636091859,0.0,304.1,5,0,False,False,329,5,1718095445369,59.453057,24.662847
276013940,0.0,0.0,5,-128,False,False,511,45,1719633826079,59.454822,24.739257
518998865,0.2,8.3,1,0,True,True,221,29,1739194170023,60.269717,25.545347
211211520,11.4,249.4,0,0,True,False,250,7,1714143787667,59.541312,23.893738
228772000,11.4,247.7,0,-128,True,True,511,50,1714145271124,59.531682,23.797543
276008120,5.0,114.1,1,-128,True,True,511,7,1721151129372,59.972168,26.486302
538005170,0.0,215.7,1,0,True,False,278,57,1739194151735,59.823873,25.80192
1193046,0.0,0.0,7,-128,False,False,511,24,1729844005305,60.145988,24.980682
276143000,3.2,246.6,0,0,True,False,249,11,1739194212286,59.677647,24.297538
276007070,0.1,360.0,0,-128,True,True,511,44,1722309704702,59.569287,26.303097
244110902,0.0,0.0,5,0,True,False,302,54,1712816515692,59.460753,24.655477
246519000,0.0,120.0,5,0,False,False,120,55,1739180396215,64.671018,21.275738
255845000,0.0,65.3,5,0,False,False,279,50,1739194071819,61.126782,21.461308
265530860,8.2,359.9,0,127,False,False,6,34,1733395354089,63.68303,20.328183
538008213,0.0,19.2,5,0,True,False,311,59,1739194139244,60.424835,26.925098
230157790,0.0,336.5,0,0,True,False,268,29,1731930990440,60.117737,20.296895
970222267,0.1,49.0,15,-128,False,False,511,32,1730903984479,63.618477,20.786573
210393000,0.0,0.0,5,0,False,False,288,21,1733837422588,59.45922,24.704483
230119370,0.0,24.4,5,0,True,False,236,51,1727777452305,59.86403,23.234243
230111210,0.0,315.4,5,-128,False,True,511,54,1739194193915,64.666733,24.406263
636022824,0.1,309.3,1,0,False,False,304,53,1739193892561,59.633393,24.159532
352002808,0.0,208.9,1,0,True,False,296,18,1739194161417,60.196225,26.335255
276005340,0.1,302.7,0,0,True,False,34,26,1739194228306,59.45796,24.717537
230008100,10.1,15.9,0,0,False,False,17,18,1734437359291,60.008663,24.299592
230081290,0.0,289.3,0,0,False,False,196,26,1739194225557,61.126658,21.44481
626264000,0.0,306.5,1,-5,True,False,244,35,1735361016721,59.85482,25.869402
276867000,0.0,219.6,5,0,True,False,183,4,1721121126236,60.311092,22.102592
230940710,0.1,202.8,0,0,True,False,205,4,1734009124702,61.13229,21.4497
230180470,0.0,68.4,15,0,True,False,158,27,1739194228052,59.80886,22.91079
256793000,0.0,50.3,5,0,True,False,345,15,1718606536210,59.450278,24.670073
230997210,4.1,200.7,0,5,False,False,203,12,1732624152553,60.433628,26.959742
230046580,34.7,324.5,0,127,True,True,326,28,1739194228938,59.940468,20.616178
230708000,0.0,350.6,0,0,True,False,277,20,1739194223737,61.595008,21.484418
230936760,0.1,331.8,15,0,False,False,346,13,1730137573185,62.927917,21.180117
230094240,0.1,275.0,0,0,False,False,212,34,1733217454030,60.18195,25.000185
273312210,7.2,234.9,0,0,True,True,236,28,1739194228938,59.41532,22.249118
276482000,0.0,0.0,5,-128,False,False,511,25,1738463966748,59.458725,24.654317
230981150,0.0,220.5,5,-128,False,False,511,9,1729598108916,60.145325,24.98369
276871000,0.0,197.2,5,0,True,False,175,33,1729603292949,59.448387,24.75237
276306000,0.0,92.4,5,0,False,False,25,21,1739194161224,59.500008,24.812637
245546000,0.0,269.9,5,1,False,False,263,60,1739194123375,61.126572,21.432788
256341000,0.0,240.6,5,-6,False,False,30,26,1722415288014,59.460007,24.650582
230183820,0.0,360.0,5,0,True,False,284,8,1739194088912,60.420237,26.248602
244874000,14.5,64.8,0,-8,True,False,65,29,1739194229388,59.892097,24.940115
255806470,0.0,317.3,5,0,True,True,42,46,1737552105777,59.498018,24.817025
265628490,0.0,173.7,0,0,False,False,23,16,1730003595372,64.683193,21.214808
265745680,0.0,55.7,15,-128,True,True,511,53,1728461394408,64.68593,21.22114
231815000,0.0,298.6,5,0,True,False,299,23,1739191105438,64.669917,21.280117
229941000,0.0,349.6,5,0,False,False,321,2,1739194083408,64.22367,23.710225
212409000,0.0,100.3,5,-1,True,False,279,47,1739194128589,64.659758,24.407788
230999999,0.0,14.3,5,0,False,False,86,12,1721895854514,61.124565,21.460162
636019028,0.0,123.2,1,0,False,True,5,34,1721900313783,59.886783,26.109813
230022010,0.0,270.0,15,0,True,False,158,27,1739194228797,60.205683,25.623815
273418870,0.0,360.0,3,0,True,True,18,21,1739194221416,59.886735,25.413783
566042000,0.0,333.0,5,0,True,False,183,26,1739194225951,59.464033,24.647783
255946000,0.2,359.1,1,-7,True,True,268,52,1739194192132,60.015247,25.516262
352001697,0.2,99.8,1,0,True,False,292,21,1739194169141,59.822287,26.016818
230129940,0.0,241.6,0,0,True,False,60,21,1739194222552,60.21528,20.710418
230994480,102.3,360.0,5,127,False,False,511,16,1734353357682,60.44386,22.157363
230175570,0.0,360.0,0,-2,True,True,355,28,1739194228938,60.080287,19.93413
230998680,0.0,360.0,5,-128,True,True,511,0,1726478101243,60.042628,22.668703
230706000,0.0,13.6,5,0,True,False,118,6,1739194087748,63.861332,23.039223
248622000,0.0,232.4,5,-128,False,False,511,34,1726134215826,59.460853,24.651707
229025000,0.0,353.7,5,0,True,False,121,45,1714123574176,59.460377,24.656618
230112360,0.0,0.0,5,0,True,False,246,28,1736241748314,59.442763,24.758275
236522000,0.1,345.0,1,8,True,True,240,47,1739194187255,60.008432,25.501788
230083390,0.0,360.0,0,-128,True,True,511,6,1739173446336,60.394692,21.809262
230940340,0.0,343.3,5,0,True,False,156,12,1739194155901,63.709598,22.689347
257127140,0.0,147.3,5,0,True,True,127,57,1739194080390,61.600422,21.47276
636024002,9.8,253.9,0,0,True,False,253,22,1739194224073,59.532128,22.731998
205205000,14.9,275.9,0,12,False,False,275,40,1733127822751,59.667045,24.420877
275546000,0.0,55.3,5,0,True,False,235,26,1739194227371,60.79532,21.342048
230014710,10.3,9.1,0,127,False,False,6,20,1734516861498,60.003917,24.300108
230981160,0.0,134.8,5,0,True,False,58,35,1728919535566,61.126088,21.472838
230175040,0.1,41.5,0,0,True,False,189,23,1739194225316,60.25683,21.598857
277569000,15.9,89.1,0,0,True,False,88,24,1739194225605,59.574475,21.995613
230094190,5.4,243.7,0,-128,False,False,511,49,1733296128667,60.167737,25.070048
636018490,0.0,48.2,5,0,True,False,319,36,1739194058414,60.418333,26.914783
219031731,0.1,288.9,5,0,False,False,18,9,1735832950835,60.438303,22.212862
305476000,0.0,340.9,5,0,False,False,84,53,1739194073736,63.088337,21.55254
209730000,0.0,169.8,5,0,True,True,358,52,1739194134494,64.653947,24.410137
230111090,0.0,324.9,0,0,False,True,211,22,1739194222204,60.461543,26.96335
229246000,11.2,247.7,0,0,True,False,248,29,1739194230367,60.394645,26.840797
230180500,0.0,170.5,15,0,True,False,159,20,1739194221181,60.20585,25.623717
563078800,11.0,253.8,0,0,True,False,253,26,1739194226289,59.603733,23.207698
230937480,0.0,276.8,15,-128,False,True,511,30,1731915569944,60.440323,22.136462
228467900,0.0,222.7,5,0,False,False,319,4,1739194085454,60.424132,26.904665
230698000,0.0,326.7,5,0,True,False,323,48,1739194128343,60.41282,26.256047
230153880,0.0,7.4,0,0,True,False,100,26,1739194227078,60.164442,21.710223
230182220,102.3,360.0,5,-12,False,False,511,37,1738747958683,60.443487,22.160755
276077000,0.0,316.7,5,0,True,False,51,30,1671604594230,59.457643,24.662385
230613000,0.0,150.4,5,0,True,False,166,8,1739194209390,64.656293,24.403998
265725450,0.0,284.3,0,0,False,False,230,37,1739194057286,63.862857,20.739165
